layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params
23,self_attn.o_proj,2,64,8,128,13.751884460449219,1.126953125,4194304
23,self_attn.o_proj,2,128,8,128,15.663307189941406,1.0634765625,4194304
23,self_attn.o_proj,3,32,8,128,5.024852752685547,1.75390625,4194304
23,self_attn.o_proj,3,64,8,128,5.9751081466674805,1.626953125,4194304
23,self_attn.o_proj,3,128,8,128,6.903275966644287,1.5634765625,4194304
23,self_attn.o_proj,4,32,8,128,2.348159074783325,2.25390625,4194304
23,self_attn.o_proj,4,64,8,128,2.792067527770996,2.126953125,4194304
23,self_attn.o_proj,4,128,8,128,3.2341854572296143,2.0634765625,4194304
23,self_attn.o_proj,8,32,8,128,0.1421281099319458,4.25390625,4194304
23,self_attn.o_proj,8,64,8,128,0.16883070766925812,4.126953125,4194304
23,self_attn.o_proj,8,128,8,128,0.19497263431549072,4.0634765625,4194304
0,mlp.gate_proj,2,32,8,128,13.262045860290527,3.76171875,12582912
0,mlp.gate_proj,2,64,8,128,15.56408977508545,3.380859375,12582912
0,mlp.gate_proj,2,128,8,128,17.704227447509766,3.1904296875,12582912
0,mlp.gate_proj,3,32,8,128,5.6746745109558105,5.26171875,12582912
0,mlp.gate_proj,3,64,8,128,6.668169975280762,4.880859375,12582912
0,mlp.gate_proj,3,128,8,128,7.604234218597412,4.6904296875,12582912
0,mlp.gate_proj,4,32,8,128,2.6480109691619873,6.76171875,12582912
0,mlp.gate_proj,4,64,8,128,3.112020969390869,6.380859375,12582912
0,mlp.gate_proj,4,128,8,128,3.5492377281188965,6.1904296875,12582912
0,mlp.gate_proj,8,32,8,128,0.1603037267923355,12.76171875,12582912
0,mlp.gate_proj,8,64,8,128,0.18821726739406586,12.380859375,12582912
0,mlp.gate_proj,8,128,8,128,0.2138681262731552,12.1904296875,12582912
1,mlp.gate_proj,2,32,8,128,13.563522338867188,3.76171875,12582912
1,mlp.gate_proj,2,64,8,128,15.887648582458496,3.380859375,12582912
1,mlp.gate_proj,2,128,8,128,18.042863845825195,3.1904296875,12582912
1,mlp.gate_proj,3,32,8,128,5.800502300262451,5.26171875,12582912
1,mlp.gate_proj,3,64,8,128,6.803462505340576,4.880859375,12582912
1,mlp.gate_proj,3,128,8,128,7.735164165496826,4.6904296875,12582912
1,mlp.gate_proj,4,32,8,128,2.706897497177124,6.76171875,12582912
1,mlp.gate_proj,4,64,8,128,3.1756632328033447,6.380859375,12582912
1,mlp.gate_proj,4,128,8,128,3.610748529434204,6.1904296875,12582912
1,mlp.gate_proj,8,32,8,128,0.1638745218515396,12.76171875,12582912
1,mlp.gate_proj,8,64,8,128,0.19202490150928497,12.380859375,12582912
1,mlp.gate_proj,8,128,8,128,0.21752628684043884,12.1904296875,12582912
2,mlp.gate_proj,2,32,8,128,16.399377822875977,3.76171875,12582912
2,mlp.gate_proj,2,64,8,128,19.2608699798584,3.380859375,12582912
2,mlp.gate_proj,2,128,8,128,21.89007568359375,3.1904296875,12582912
2,mlp.gate_proj,3,32,8,128,7.012250900268555,5.26171875,12582912
2,mlp.gate_proj,3,64,8,128,8.244902610778809,4.880859375,12582912
2,mlp.gate_proj,3,128,8,128,9.38089656829834,4.6904296875,12582912
2,mlp.gate_proj,4,32,8,128,3.2715022563934326,6.76171875,12582912
2,mlp.gate_proj,4,64,8,128,3.8465962409973145,6.380859375,12582912
2,mlp.gate_proj,4,128,8,128,4.38081693649292,6.1904296875,12582912
2,mlp.gate_proj,8,32,8,128,0.19800934195518494,12.76171875,12582912
2,mlp.gate_proj,8,64,8,128,0.23248572647571564,12.380859375,12582912
2,mlp.gate_proj,8,128,8,128,0.2638084292411804,12.1904296875,12582912
3,mlp.gate_proj,2,32,8,128,15.650110244750977,3.76171875,12582912
3,mlp.gate_proj,2,64,8,128,18.513334274291992,3.380859375,12582912
3,mlp.gate_proj,2,128,8,128,21.20941162109375,3.1904296875,12582912
3,mlp.gate_proj,3,32,8,128,6.695751667022705,5.26171875,12582912
3,mlp.gate_proj,3,64,8,128,7.933740615844727,4.880859375,12582912
3,mlp.gate_proj,3,128,8,128,9.1107177734375,4.6904296875,12582912
3,mlp.gate_proj,4,32,8,128,3.124630928039551,6.76171875,12582912
3,mlp.gate_proj,4,64,8,128,3.7034881114959717,6.380859375,12582912
3,mlp.gate_proj,4,128,8,128,4.252685546875,6.1904296875,12582912
3,mlp.gate_proj,8,32,8,128,0.18909910321235657,12.76171875,12582912
3,mlp.gate_proj,8,64,8,128,0.22382506728172302,12.380859375,12582912
3,mlp.gate_proj,8,128,8,128,0.256191223859787,12.1904296875,12582912
4,mlp.gate_proj,2,32,8,128,15.414711952209473,3.76171875,12582912
4,mlp.gate_proj,2,64,8,128,18.240922927856445,3.380859375,12582912
4,mlp.gate_proj,2,128,8,128,20.901676177978516,3.1904296875,12582912
4,mlp.gate_proj,3,32,8,128,6.598031520843506,5.26171875,12582912
4,mlp.gate_proj,3,64,8,128,7.8260931968688965,4.880859375,12582912
4,mlp.gate_proj,3,128,8,128,9.005707740783691,4.6904296875,12582912
4,mlp.gate_proj,4,32,8,128,3.0782814025878906,6.76171875,12582912
4,mlp.gate_proj,4,64,8,128,3.6512110233306885,6.380859375,12582912
4,mlp.gate_proj,4,128,8,128,4.201859951019287,6.1904296875,12582912
4,mlp.gate_proj,8,32,8,128,0.1863451451063156,12.76171875,12582912
4,mlp.gate_proj,8,64,8,128,0.2207205593585968,12.380859375,12582912
4,mlp.gate_proj,8,128,8,128,0.2530387043952942,12.1904296875,12582912
5,mlp.gate_proj,2,32,8,128,15.323899269104004,3.76171875,12582912
5,mlp.gate_proj,2,64,8,128,18.148178100585938,3.380859375,12582912
5,mlp.gate_proj,2,128,8,128,20.8067684173584,3.1904296875,12582912
5,mlp.gate_proj,3,32,8,128,6.559457778930664,5.26171875,12582912
5,mlp.gate_proj,3,64,8,128,7.780609607696533,4.880859375,12582912
5,mlp.gate_proj,3,128,8,128,8.951396942138672,4.6904296875,12582912
5,mlp.gate_proj,4,32,8,128,3.0600838661193848,6.76171875,12582912
5,mlp.gate_proj,4,64,8,128,3.630577564239502,6.380859375,12582912
5,mlp.gate_proj,4,128,8,128,4.18030309677124,6.1904296875,12582912
5,mlp.gate_proj,8,32,8,128,0.18525147438049316,12.76171875,12582912
5,mlp.gate_proj,8,64,8,128,0.2194882184267044,12.380859375,12582912
5,mlp.gate_proj,8,128,8,128,0.2517533600330353,12.1904296875,12582912
6,mlp.gate_proj,2,32,8,128,15.139677047729492,3.76171875,12582912
6,mlp.gate_proj,2,64,8,128,18.05838394165039,3.380859375,12582912
6,mlp.gate_proj,2,128,8,128,20.836780548095703,3.1904296875,12582912
6,mlp.gate_proj,3,32,8,128,6.493556022644043,5.26171875,12582912
6,mlp.gate_proj,3,64,8,128,7.7876152992248535,4.880859375,12582912
6,mlp.gate_proj,3,128,8,128,9.073928833007812,4.6904296875,12582912
6,mlp.gate_proj,4,32,8,128,3.0300841331481934,6.76171875,12582912
6,mlp.gate_proj,4,64,8,128,3.6353836059570312,6.380859375,12582912
6,mlp.gate_proj,4,128,8,128,4.240492343902588,6.1904296875,12582912
6,mlp.gate_proj,8,32,8,128,0.1833743005990982,12.76171875,12582912
6,mlp.gate_proj,8,64,8,128,0.21967889368534088,12.380859375,12582912
6,mlp.gate_proj,8,128,8,128,0.2552289068698883,12.1904296875,12582912
7,mlp.gate_proj,2,32,8,128,13.845316886901855,3.76171875,12582912
7,mlp.gate_proj,2,64,8,128,16.43675422668457,3.380859375,12582912
7,mlp.gate_proj,2,128,8,128,18.900848388671875,3.1904296875,12582912
7,mlp.gate_proj,3,32,8,128,5.927998065948486,5.26171875,12582912
7,mlp.gate_proj,3,64,8,128,7.051026344299316,4.880859375,12582912
7,mlp.gate_proj,3,128,8,128,8.142698287963867,4.6904296875,12582912
7,mlp.gate_proj,4,32,8,128,2.7663016319274902,6.76171875,12582912
7,mlp.gate_proj,4,64,8,128,3.290346384048462,6.380859375,12582912
7,mlp.gate_proj,4,128,8,128,3.7996740341186523,6.1904296875,12582912
7,mlp.gate_proj,8,32,8,128,0.1674448698759079,12.76171875,12582912
7,mlp.gate_proj,8,64,8,128,0.1990005373954773,12.380859375,12582912
7,mlp.gate_proj,8,128,8,128,0.2289121448993683,12.1904296875,12582912
8,mlp.gate_proj,2,32,8,128,13.138830184936523,3.76171875,12582912
8,mlp.gate_proj,2,64,8,128,15.616593360900879,3.380859375,12582912
8,mlp.gate_proj,2,128,8,128,17.976484298706055,3.1904296875,12582912
8,mlp.gate_proj,3,32,8,128,5.625871181488037,5.26171875,12582912
8,mlp.gate_proj,3,64,8,128,6.700199604034424,4.880859375,12582912
8,mlp.gate_proj,3,128,8,128,7.746216773986816,4.6904296875,12582912
8,mlp.gate_proj,4,32,8,128,2.6248044967651367,6.76171875,12582912
8,mlp.gate_proj,4,64,8,128,3.1259233951568604,6.380859375,12582912
8,mlp.gate_proj,4,128,8,128,3.616795778274536,6.1904296875,12582912
8,mlp.gate_proj,8,32,8,128,0.15889139473438263,12.76171875,12582912
8,mlp.gate_proj,8,64,8,128,0.1890505999326706,12.380859375,12582912
8,mlp.gate_proj,8,128,8,128,0.21789906919002533,12.1904296875,12582912
9,mlp.gate_proj,2,32,8,128,12.406865119934082,3.76171875,12582912
9,mlp.gate_proj,2,64,8,128,14.747394561767578,3.380859375,12582912
9,mlp.gate_proj,2,128,8,128,16.988327026367188,3.1904296875,12582912
9,mlp.gate_proj,3,32,8,128,5.31734037399292,5.26171875,12582912
9,mlp.gate_proj,3,64,8,128,6.338497161865234,4.880859375,12582912
9,mlp.gate_proj,3,128,8,128,7.344113826751709,4.6904296875,12582912
9,mlp.gate_proj,4,32,8,128,2.4806137084960938,6.76171875,12582912
9,mlp.gate_proj,4,64,8,128,2.958691358566284,6.380859375,12582912
9,mlp.gate_proj,4,128,8,128,3.427420139312744,6.1904296875,12582912
9,mlp.gate_proj,8,32,8,128,0.15009869635105133,12.76171875,12582912
9,mlp.gate_proj,8,64,8,128,0.17889590561389923,12.380859375,12582912
9,mlp.gate_proj,8,128,8,128,0.20657125115394592,12.1904296875,12582912
10,mlp.gate_proj,2,32,8,128,12.833974838256836,3.76171875,12582912
10,mlp.gate_proj,2,64,8,128,15.374032974243164,3.380859375,12582912
10,mlp.gate_proj,2,128,8,128,17.82758903503418,3.1904296875,12582912
10,mlp.gate_proj,3,32,8,128,5.5049052238464355,5.26171875,12582912
10,mlp.gate_proj,3,64,8,128,6.6310319900512695,4.880859375,12582912
10,mlp.gate_proj,3,128,8,128,7.765566825866699,4.6904296875,12582912
10,mlp.gate_proj,4,32,8,128,2.5691189765930176,6.76171875,12582912
10,mlp.gate_proj,4,64,8,128,3.0944466590881348,6.380859375,12582912
10,mlp.gate_proj,4,128,8,128,3.625685214996338,6.1904296875,12582912
10,mlp.gate_proj,8,32,8,128,0.155429869890213,12.76171875,12582912
10,mlp.gate_proj,8,64,8,128,0.18710027635097504,12.380859375,12582912
10,mlp.gate_proj,8,128,8,128,0.21844109892845154,12.1904296875,12582912
11,mlp.gate_proj,2,32,8,128,12.714634895324707,3.76171875,12582912
11,mlp.gate_proj,2,64,8,128,15.235916137695312,3.380859375,12582912
11,mlp.gate_proj,2,128,8,128,17.696598052978516,3.1904296875,12582912
11,mlp.gate_proj,3,32,8,128,5.461015224456787,5.26171875,12582912
11,mlp.gate_proj,3,64,8,128,6.584709644317627,4.880859375,12582912
11,mlp.gate_proj,3,128,8,128,7.7323479652404785,4.6904296875,12582912
11,mlp.gate_proj,4,32,8,128,2.5476338863372803,6.76171875,12582912
11,mlp.gate_proj,4,64,8,128,3.0740785598754883,6.380859375,12582912
11,mlp.gate_proj,4,128,8,128,3.6111433506011963,6.1904296875,12582912
11,mlp.gate_proj,8,32,8,128,0.15418201684951782,12.76171875,12582912
11,mlp.gate_proj,8,64,8,128,0.18582715094089508,12.380859375,12582912
11,mlp.gate_proj,8,128,8,128,0.2174951732158661,12.1904296875,12582912
12,mlp.gate_proj,2,32,8,128,13.435914993286133,3.76171875,12582912
12,mlp.gate_proj,2,64,8,128,16.205045700073242,3.380859375,12582912
12,mlp.gate_proj,2,128,8,128,18.91353416442871,3.1904296875,12582912
12,mlp.gate_proj,3,32,8,128,5.792524814605713,5.26171875,12582912
12,mlp.gate_proj,3,64,8,128,7.065713405609131,4.880859375,12582912
12,mlp.gate_proj,3,128,8,128,8.402328491210938,4.6904296875,12582912
12,mlp.gate_proj,4,32,8,128,2.705026149749756,6.76171875,12582912
12,mlp.gate_proj,4,64,8,128,3.3011536598205566,6.380859375,12582912
12,mlp.gate_proj,4,128,8,128,3.931330680847168,6.1904296875,12582912
12,mlp.gate_proj,8,32,8,128,0.16365660727024078,12.76171875,12582912
12,mlp.gate_proj,8,64,8,128,0.19961370527744293,12.380859375,12582912
12,mlp.gate_proj,8,128,8,128,0.23683828115463257,12.1904296875,12582912
13,mlp.gate_proj,2,32,8,128,13.752386093139648,3.76171875,12582912
13,mlp.gate_proj,2,64,8,128,16.58739471435547,3.380859375,12582912
13,mlp.gate_proj,2,128,8,128,19.370389938354492,3.1904296875,12582912
13,mlp.gate_proj,3,32,8,128,5.935366153717041,5.26171875,12582912
13,mlp.gate_proj,3,64,8,128,7.255696773529053,4.880859375,12582912
13,mlp.gate_proj,3,128,8,128,8.655519485473633,4.6904296875,12582912
13,mlp.gate_proj,4,32,8,128,2.7722010612487793,6.76171875,12582912
13,mlp.gate_proj,4,64,8,128,3.3899354934692383,6.380859375,12582912
13,mlp.gate_proj,4,128,8,128,4.047509670257568,6.1904296875,12582912
13,mlp.gate_proj,8,32,8,128,0.16766126453876495,12.76171875,12582912
13,mlp.gate_proj,8,64,8,128,0.20491591095924377,12.380859375,12582912
13,mlp.gate_proj,8,128,8,128,0.2439558207988739,12.1904296875,12582912
14,mlp.gate_proj,2,32,8,128,15.200689315795898,3.76171875,12582912
14,mlp.gate_proj,2,64,8,128,18.374492645263672,3.380859375,12582912
14,mlp.gate_proj,2,128,8,128,21.351152420043945,3.1904296875,12582912
14,mlp.gate_proj,3,32,8,128,6.683078765869141,5.26171875,12582912
14,mlp.gate_proj,3,64,8,128,8.268993377685547,4.880859375,12582912
14,mlp.gate_proj,3,128,8,128,9.924180030822754,4.6904296875,12582912
14,mlp.gate_proj,4,32,8,128,3.12935209274292,6.76171875,12582912
14,mlp.gate_proj,4,64,8,128,3.8925516605377197,6.380859375,12582912
14,mlp.gate_proj,4,128,8,128,4.7131781578063965,6.1904296875,12582912
14,mlp.gate_proj,8,32,8,128,0.1893319934606552,12.76171875,12582912
14,mlp.gate_proj,8,64,8,128,0.23533016443252563,12.380859375,12582912
14,mlp.gate_proj,8,128,8,128,0.28425562381744385,12.1904296875,12582912
15,mlp.gate_proj,2,32,8,128,15.302827835083008,3.76171875,12582912
15,mlp.gate_proj,2,64,8,128,18.38442039489746,3.380859375,12582912
15,mlp.gate_proj,2,128,8,128,21.30624008178711,3.1904296875,12582912
15,mlp.gate_proj,3,32,8,128,6.65825080871582,5.26171875,12582912
15,mlp.gate_proj,3,64,8,128,8.12315559387207,4.880859375,12582912
15,mlp.gate_proj,3,128,8,128,9.603382110595703,4.6904296875,12582912
15,mlp.gate_proj,4,32,8,128,3.1124730110168457,6.76171875,12582912
15,mlp.gate_proj,4,64,8,128,3.8063676357269287,6.380859375,12582912
15,mlp.gate_proj,4,128,8,128,4.520773887634277,6.1904296875,12582912
15,mlp.gate_proj,8,32,8,128,0.18832118809223175,12.76171875,12582912
15,mlp.gate_proj,8,64,8,128,0.23010186851024628,12.380859375,12582912
15,mlp.gate_proj,8,128,8,128,0.2725289762020111,12.1904296875,12582912
16,mlp.gate_proj,2,32,8,128,16.453903198242188,3.76171875,12582912
16,mlp.gate_proj,2,64,8,128,19.626174926757812,3.380859375,12582912
16,mlp.gate_proj,2,128,8,128,22.6014404296875,3.1904296875,12582912
16,mlp.gate_proj,3,32,8,128,7.118585109710693,5.26171875,12582912
16,mlp.gate_proj,3,64,8,128,8.590703964233398,4.880859375,12582912
16,mlp.gate_proj,3,128,8,128,10.057252883911133,4.6904296875,12582912
16,mlp.gate_proj,4,32,8,128,3.3253438472747803,6.76171875,12582912
16,mlp.gate_proj,4,64,8,128,4.018686294555664,6.380859375,12582912
16,mlp.gate_proj,4,128,8,128,4.715822219848633,6.1904296875,12582912
16,mlp.gate_proj,8,32,8,128,0.20111843943595886,12.76171875,12582912
16,mlp.gate_proj,8,64,8,128,0.24294522404670715,12.380859375,12582912
16,mlp.gate_proj,8,128,8,128,0.28428706526756287,12.1904296875,12582912
17,mlp.gate_proj,2,32,8,128,17.766006469726562,3.76171875,12582912
17,mlp.gate_proj,2,64,8,128,21.116256713867188,3.380859375,12582912
17,mlp.gate_proj,2,128,8,128,24.223970413208008,3.1904296875,12582912
17,mlp.gate_proj,3,32,8,128,7.647687911987305,5.26171875,12582912
17,mlp.gate_proj,3,64,8,128,9.165769577026367,4.880859375,12582912
17,mlp.gate_proj,3,128,8,128,10.654081344604492,4.6904296875,12582912
17,mlp.gate_proj,4,32,8,128,3.570746660232544,6.76171875,12582912
17,mlp.gate_proj,4,64,8,128,4.283017158508301,6.380859375,12582912
17,mlp.gate_proj,4,128,8,128,4.987853527069092,6.1904296875,12582912
17,mlp.gate_proj,8,32,8,128,0.2160710096359253,12.76171875,12582912
17,mlp.gate_proj,8,64,8,128,0.2590038478374481,12.380859375,12582912
17,mlp.gate_proj,8,128,8,128,0.3007267415523529,12.1904296875,12582912
18,mlp.gate_proj,2,32,8,128,18.68841552734375,3.76171875,12582912
18,mlp.gate_proj,2,64,8,128,22.1453800201416,3.380859375,12582912
18,mlp.gate_proj,2,128,8,128,25.331459045410156,3.1904296875,12582912
18,mlp.gate_proj,3,32,8,128,8.025009155273438,5.26171875,12582912
18,mlp.gate_proj,3,64,8,128,9.549681663513184,4.880859375,12582912
18,mlp.gate_proj,3,128,8,128,11.028948783874512,4.6904296875,12582912
18,mlp.gate_proj,4,32,8,128,3.746220111846924,6.76171875,12582912
18,mlp.gate_proj,4,64,8,128,4.460278034210205,6.380859375,12582912
18,mlp.gate_proj,4,128,8,128,5.155593395233154,6.1904296875,12582912
18,mlp.gate_proj,8,32,8,128,0.2265535295009613,12.76171875,12582912
18,mlp.gate_proj,8,64,8,128,0.2695617377758026,12.380859375,12582912
18,mlp.gate_proj,8,128,8,128,0.31060701608657837,12.1904296875,12582912
19,mlp.gate_proj,2,32,8,128,18.47182846069336,3.76171875,12582912
19,mlp.gate_proj,2,64,8,128,21.87397575378418,3.380859375,12582912
19,mlp.gate_proj,2,128,8,128,25.019367218017578,3.1904296875,12582912
19,mlp.gate_proj,3,32,8,128,7.925669193267822,5.26171875,12582912
19,mlp.gate_proj,3,64,8,128,9.423213005065918,4.880859375,12582912
19,mlp.gate_proj,3,128,8,128,10.854382514953613,4.6904296875,12582912
19,mlp.gate_proj,4,32,8,128,3.6989710330963135,6.76171875,12582912
19,mlp.gate_proj,4,64,8,128,4.402023792266846,6.380859375,12582912
19,mlp.gate_proj,4,128,8,128,5.07749605178833,6.1904296875,12582912
19,mlp.gate_proj,8,32,8,128,0.22378574311733246,12.76171875,12582912
19,mlp.gate_proj,8,64,8,128,0.26602494716644287,12.380859375,12582912
19,mlp.gate_proj,8,128,8,128,0.3059755861759186,12.1904296875,12582912
20,mlp.gate_proj,2,32,8,128,18.242855072021484,3.76171875,12582912
20,mlp.gate_proj,2,64,8,128,21.594078063964844,3.380859375,12582912
20,mlp.gate_proj,2,128,8,128,24.73552894592285,3.1904296875,12582912
20,mlp.gate_proj,3,32,8,128,7.813509464263916,5.26171875,12582912
20,mlp.gate_proj,3,64,8,128,9.277826309204102,4.880859375,12582912
20,mlp.gate_proj,3,128,8,128,10.687434196472168,4.6904296875,12582912
20,mlp.gate_proj,4,32,8,128,3.647280216217041,6.76171875,12582912
20,mlp.gate_proj,4,64,8,128,4.33229398727417,6.380859375,12582912
20,mlp.gate_proj,4,128,8,128,4.991213798522949,6.1904296875,12582912
20,mlp.gate_proj,8,32,8,128,0.22069326043128967,12.76171875,12582912
20,mlp.gate_proj,8,64,8,128,0.26183271408081055,12.380859375,12582912
20,mlp.gate_proj,8,128,8,128,0.30071210861206055,12.1904296875,12582912
21,mlp.gate_proj,2,32,8,128,18.534067153930664,3.76171875,12582912
21,mlp.gate_proj,2,64,8,128,21.933135986328125,3.380859375,12582912
21,mlp.gate_proj,2,128,8,128,25.100210189819336,3.1904296875,12582912
21,mlp.gate_proj,3,32,8,128,7.953092098236084,5.26171875,12582912
21,mlp.gate_proj,3,64,8,128,9.4437894821167,4.880859375,12582912
21,mlp.gate_proj,3,128,8,128,10.880000114440918,4.6904296875,12582912
21,mlp.gate_proj,4,32,8,128,3.711167335510254,6.76171875,12582912
21,mlp.gate_proj,4,64,8,128,4.4143242835998535,6.380859375,12582912
21,mlp.gate_proj,4,128,8,128,5.094711780548096,6.1904296875,12582912
21,mlp.gate_proj,8,32,8,128,0.22457413375377655,12.76171875,12582912
21,mlp.gate_proj,8,64,8,128,0.26681095361709595,12.380859375,12582912
21,mlp.gate_proj,8,128,8,128,0.3069770932197571,12.1904296875,12582912
22,mlp.gate_proj,2,32,8,128,19.020647048950195,3.76171875,12582912
22,mlp.gate_proj,2,64,8,128,22.554500579833984,3.380859375,12582912
22,mlp.gate_proj,2,128,8,128,25.798938751220703,3.1904296875,12582912
22,mlp.gate_proj,3,32,8,128,8.175732612609863,5.26171875,12582912
22,mlp.gate_proj,3,64,8,128,9.744123458862305,4.880859375,12582912
22,mlp.gate_proj,3,128,8,128,11.249883651733398,4.6904296875,12582912
22,mlp.gate_proj,4,32,8,128,3.8203158378601074,6.76171875,12582912
22,mlp.gate_proj,4,64,8,128,4.55870246887207,6.380859375,12582912
22,mlp.gate_proj,4,128,8,128,5.282555103302002,6.1904296875,12582912
22,mlp.gate_proj,8,32,8,128,0.23108898103237152,12.76171875,12582912
22,mlp.gate_proj,8,64,8,128,0.275696724653244,12.380859375,12582912
22,mlp.gate_proj,8,128,8,128,0.3183738589286804,12.1904296875,12582912
23,mlp.gate_proj,2,32,8,128,21.0328311920166,3.76171875,12582912
